Data/Particles/CS_CrystalCauldron.troy 3541.37 6.64317 8338.44 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 8464.74 -39.0458 9735.23 -2147483648 0 0 0
Data/Particles/CS_CrystalCauldron.troy 1240.18 -15.5378 9327.63 -2147483648 0 82 82
Data/Particles/CS_CrystalCauldron.troy 1729.01 -81.12 9639.55 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 5516.99 5.9938 9735.32 -2147483648 0 0 0
Data/Particles/treesmoke.troy 5937.23 201.769 10017.5 -2147483648 0 82 82
Data/Particles/treesmoke.troy 8696.44 255.086 8614.75 -2147483648 0 82 82
Data/Particles/FireTorch_Simple.troy 7023.4 -449.35 5035.65 -2147483648 0 82 82
Data/Particles/CS_CrystalCauldron.troy 3920.87 -57.2115 8429.12 -2147483648 0 0 0
Data/Particles/treesmoke.troy 1059.66 -193.939 8653.32 -2147483648 0 0 0
Data/Particles/treesmoke.troy 7463 -57.2482 5035.76 -2147483648 0 0 0
Data/Particles/treesmoke.troy 9272.76 64.9318 5613.86 -2147483648 0 0 0
Data/Particles/treesmoke.troy 7135.93 -42.5362 3592.13 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 3472.76 -512.265 5065.8 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 4810.22 69.441 7264.85 -2147483648 0 0 0
Data/Particles/treesmoke.troy 2690.98 127.57 9585.58 -2147483648 0 0 0
Data/Particles/treesmoke.troy 805.18 -218.723 8099.51 -2147483648 0 0 0
Data/Particles/treesmoke.troy 1947.58 43.7818 6375.53 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 9351.66 -185.823 903.445 -2147483648 0 0 0
Data/Particles/Butterfly.troy 4322.84 91.5941 11042.3 -2147483648 0 0 0
Data/Particles/PotSmoke.troy 3860.64 245.111 8611.34 -2147483648 0 0 0
Data/Particles/LoFogYellow_env.troy 1540.01 -209.201 9454.22 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 4936.72 -811.341 4338.01 -2147483648 0 0 0
Data/Particles/Butterfly.troy 2873.88 91.5941 10020.1 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 11074.3 -149.115 1758.92 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 8470.99 -24.1279 880.176 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 3364.17 -637.468 5244.46 -2147483648 0 82 82
Data/Particles/LoFogGrey_env.troy 10682.7 -190.711 1092.09 -2147483648 0 0 0
Data/Particles/LoFogWhite_env.troy 7104.49 -623.841 3491.31 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 9463.54 -183.361 1717.24 -2147483648 0 0 0
Data/Particles/LoFogWhite_env.troy 2359.91 -28.8217 10426.1 -2147483648 0 0 0
Data/Particles/treesmoke.troy 5332.89 -186.924 4331.9 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 3753.24 151.829 8761.86 -2147483648 0 0 0
Data/Particles/FireTorch_Blue.troy -771.756 203.343 4927.39 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 12497.3 -38.1112 6697.27 -2147483648 0 0 0
Data/Particles/FireTorch_Blue.troy -771.756 203.343 4927.39 -2147483648 0 0 0
Data/Particles/treesmoke.troy 464.959 362.602 7140.22 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 4141.25 89.9973 7617.95 -2147483648 0 0 0
Data/Particles/treesmoke.troy 3122.19 48.9829 5327.67 -2147483648 0 0 0
Data/Particles/treesmoke.troy 4535.43 262.901 5963.95 -2147483648 0 0 0
Data/Particles/treesmoke.troy 2980.53 79.3184 5229.66 -2147483648 0 0 0
Data/Particles/treesmoke.troy 4235.84 273.628 9374.06 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 3927.54 151.829 9071.28 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 8852.43 -5.76854 5989.37 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 6302.29 -500.768 3630.15 -2147483648 0 0 0
Data/Particles/treesmoke.troy 1217.76 311.354 6321.1 -2147483648 0 0 0
Data/Particles/treesmoke.troy 4588.1 311.037 7355.88 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 5139.2 41.7647 5856.15 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 3579.18 88.3364 7237.52 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 3685.15 93.851 7507.37 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 3158.25 -12.0655 6750.9 -2147483648 0 0 0
Data/Particles/TreeSmokeRing.troy 1545.46 305.05 6469.14 -2147483648 0 0 0
Data/Particles/FireTorch_Blue.troy 13.5509 625.676 3851.83 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 3773.23 -389.798 4532.23 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 7924.98 -79.6991 627.32 -2147483648 0 0 0
Data/Particles/PotSmoke.troy 3705.94 -95.3751 7007.71 -2147483648 0 0 0
Data/Particles/PotSmoke.troy 4026.54 198.351 7573.05 -2147483648 0 0 0
Data/Particles/treesmoke.troy 3040.65 -37.2841 7607.09 -2147483648 0 0 0
Data/Particles/treesmoke.troy 4119.33 -145.13 3786.44 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 7804.09 -187.529 2499.02 -2147483648 0 0 0
Data/Particles/LoFogGrey_env.troy 8698.07 -131.183 2888.8 -2147483648 0 0 0
Data/Particles/FireTorch02.troy 10639.7 -107.993 1276.36 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 7117.71 -172.403 12240.4 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 9639.88 -151.396 1054.51 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 13171 -185.191 7786.1 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy -73.0894 214.942 4880.38 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 10887 -99.3955 1894.86 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 4220.69 -163.058 1038.25 -2147483648 0 0 0
Data/Particles/Voidling_ready.troy 2999.03 -162.87 1964.81 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 1933.47 -4.3675 6308.61 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 536.325 175.296 3215.67 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 439.637 221.059 3484.31 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 196.145 215.594 3490.59 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 3019.64 -44.167 3233.76 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 10878.4 -32.4249 3228.46 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 13684.9 251.515 3467.12 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 13447.9 209.505 3493.9 -2147483648 0 0 0
Data/Particles/FireTorch_Simple.troy 13345.5 212.723 3196.01 -2147483648 0 0 0
Data/Particles/Odin-Prop_RockSawStationary_Sound.troy 4749.78 -90.9633 491.893 -2147483648 0 0 0
Data/Particles/Odin-Prop_Rocklift_Sound.troy 1679.52 -56.3344 7603.25 -2147483648 0 82 82
Data/Particles/Odin-Prop_WindmillSmallGear_Sound.troy 6963.03 -28.9879 11791.1 -2147483648 0 0 0
Data/Particles/Odin-Prop_WindmillMain_Sound.troy 6945.59 32.204 12437.1 -2147483648 0 0 0
Data/Particles/Odin-Prop_WindmillMain_Sound.troy 6945.59 32.204 12437.1 -2147483648 0 0 0
Data/Particles/Odin-Prop_ClawSmallEngine_Sound.troy 4410.35 48.6384 1707.94 -2147483648 0 0 0
Data/Particles/Odin-Prop_ClawSmallEngine_Sound.troy 3550.81 86.8446 2476.96 -2147483648 0 0 0
Data/Particles/FireTorch_Purple.troy 13879.4 625.983 3853.11 -2147483648 0 0 0
Data/Particles/FireTorch_Purple.troy 13901.5 639.465 3994.47 -2147483648 0 0 0
Data/Particles/Audio-Emitter_Cauldron.troy 3580.95 -168.303 8451.46 -2147483648 0 0 0
Data/Particles/Audio-Emitter_Cauldron.troy 1788.93 -189.863 9732.41 -2147483648 0 0 0
Data/Particles/Audio-Emitter_Cauldron.troy 3944.05 -91.8348 8448.08 -2147483648 0 0 0
Data/Particles/Audio-Emitter_Cauldron.troy 1242.14 -223.609 9458.37 -2147483648 0 0 0
Data/Particles/Audio-Emitter_Steam.troy 3058.24 -189.863 7710.64 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireBig.troy 4279.25 -112.199 3494.49 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 8849.28 -131.972 6063.47 -2147483648 0 82 82
Data/Particles/Audio-Emitter_FireSmall.troy 8606.69 -189.855 8456.45 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 5510.29 -189.863 9858.24 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 557.902 91.8553 1349.32 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 9889.01 -222.443 946.142 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 10995.3 -281.599 1806.23 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 10693.8 -243.103 1330.67 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 12109.7 -260.822 795.191 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 10801.3 -189.863 3341.27 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 11892.9 -89.5005 6366.41 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 14051.8 92.3992 4976.88 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 13477.6 147.015 3414.11 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 14072.7 31.1696 4348.33 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy -196.704 161.13 4306.65 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 1989.38 -79.6463 6342.23 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 3086.16 -79.8327 3258.98 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 2824.76 -181 2910.12 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 7033.34 -596.603 5157.83 -2147483648 0 82 82
Data/Particles/Audio-Emitter_FireSmall.troy 3448.86 -661.967 5166.23 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 4130.29 -80.5249 3677.88 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 4402.72 -57.5545 3409.61 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 4266.14 -116.071 3699.67 -2147483648 0 82 82
Data/Particles/Audio-Emitter_FireMedium.troy 5886.04 -219.66 12418.8 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 8433.78 -135.191 11361.7 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 13180.5 -159.61 8447.33 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 13346.8 -91.5094 7342.2 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 7629.27 -109.114 7676.18 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 5157.28 -34.9767 5882.66 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 10795.6 -76.1254 7759.2 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 11746.8 19.1573 11920.4 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireMedium.troy 10324.2 -160.375 10397.8 -2147483648 0 0 0
Data/Particles/Audio-Emitter_FireSmall.troy 8278.52 -262.401 1385.43 -2147483648 0 82 82
Data/Particles/Audio-Emitter_Steam.troy 1182.92 538.959 6353.33 -2147483648 0 0 0
Data/Particles/LoFogBlue_env.troy 12247.7 -426.107 7597.01 -2147483648 0 82 82
Data/Particles/GemGlow.troy 10009.4 -937.343 5701.28 -2147483648 0 82 82
Data/Particles/GemGlow.troy 9951.62 -127.907 897.367 -2147483648 0 82 82
Data/Particles/GemGlow.troy 10311.7 -782.668 6214.39 -2147483648 0 82 82
Data/Particles/GemGlow.troy 9981.83 -987.096 5649.02 -2147483648 0 82 82
Data/Particles/GemGlow.troy 8737.36 -1254.32 4885.1 -2147483648 0 82 82
Data/Particles/GemGlow.troy 6145.2 -1617.19 5806.91 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 6559.8 -1156.44 5309.2 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 8366.44 -943.039 4483.05 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 9062.8 -1360.9 4697.94 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 10460.8 -1232.78 5453.1 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 10634.4 -872.907 5841.85 -2147483648 0 82 82
Data/Particles/GemGlow.troy 6671.34 -982.091 5365.02 -2147483648 0 82 82
Data/Particles/GemGlow.troy 1883.01 14.4125 7433.56 -2147483648 0 0 0
Data/Particles/GemGlow.troy 1959.15 -48.5976 7429.9 -2147483648 0 82 82
Data/Particles/GemGlow.troy 1599.26 -68.1356 8564.87 -2147483648 0 0 0
Data/Particles/GemGlow.troy 2192.69 -123.92 8776.82 -2147483648 0 82 82
Data/Particles/GemGlow.troy 2282.71 -140.92 8817.7 -2147483648 0 82 82
Data/Particles/GemGlow.troy 5323.17 -87.1542 9236.22 -2147483648 0 82 82
Data/Particles/GemGlow.troy 5286.23 -19.1668 8744.47 -2147483648 0 82 82
Data/Particles/LoFogBlue_env.troy 12247.1 -381.565 7598.97 -2147483648 0 82 82
Data/Particles/GemGlow.troy 10791.3 -122.703 9613.02 -2147483648 0 82 82
Data/Particles/GemGlow.troy 10842.8 -143.276 9547.57 -2147483648 0 82 82
Data/Particles/GemGlow.troy 10472.7 -48.702 10125.4 -2147483648 0 82 82
Data/Particles/GemGlow.troy 5442.76 -1097.1 4611.23 -2147483648 0 0 0
Data/Particles/GemGlow.troy 5576.6 -399.296 2933.35 -2147483648 0 82 82
Data/Particles/GemGlow.troy 5128.46 -390.36 2933.23 -2147483648 0 82 82
Data/Particles/GemGlow.troy 2915.97 96.2279 842.641 -2147483648 0 82 82
Data/Particles/GemGlow.troy 3591.25 -79.6909 191.774 -2147483648 0 82 82
Data/Particles/GemGlow.troy 3444.58 -31.4462 235.333 -2147483648 0 82 82
Data/Particles/GemGlow.troy 2298.18 303.231 1445.56 -2147483648 0 82 82
Data/Particles/GemGlow.troy 2176.11 307.14 1391.24 -2147483648 0 82 82
Data/Particles/GemGlow.troy 6687.42 -616.676 3639.03 -2147483648 0 0 0
